Date,Province,District,Confirmed,Deaths,Recovered,Readmitted
2020-09-06,Province 1,Panchthar,21,0,7,0
2020-09-07,Province 1,Panchthar,27,0,7,0
2020-09-08,Province 1,Panchthar,27,0,7,0
2020-09-09,Province 1,Panchthar,27,0,7,0
2020-09-10,Province 1,Panchthar,31,0,7,0
2020-09-11,Province 1,Panchthar,31,0,7,0
2020-09-12,Province 1,Panchthar,31,0,7,0
2020-09-13,Province 1,Panchthar,31,0,7,0
2020-09-14,Province 1,Panchthar,31,0,7,0
2020-09-15,Province 1,Panchthar,32,0,7,0
2020-09-16,Province 1,Panchthar,32,0,7,0
2020-09-17,Province 1,Panchthar,32,0,7,0
2020-09-18,Province 1,Panchthar,32,0,7,0
2020-09-19,Province 1,Panchthar,32,0,7,0
2020-09-20,Province 1,Panchthar,34,0,7,0
2020-09-21,Province 1,Panchthar,34,0,7,0
2020-09-22,Province 1,Panchthar,34,0,7,0
2020-09-23,Province 1,Panchthar,36,0,7,0
2020-09-24,Province 1,Panchthar,36,0,7,0
2020-09-25,Province 1,Panchthar,36,0,7,0
2020-09-26,Province 1,Panchthar,36,0,7,0
2020-09-27,Province 1,Panchthar,36,0,7,0
2020-09-28,Province 1,Panchthar,37,0,7,0
2020-09-29,Province 1,Panchthar,37,0,7,0
2020-09-30,Province 1,Panchthar,37,0,7,0
2020-10-01,Province 1,Panchthar,37,0,7,0
2020-10-02,Province 1,Panchthar,37,0,7,0
2020-10-03,Province 1,Panchthar,37,0,7,0
2020-10-04,Province 1,Panchthar,37,0,7,0
2020-10-05,Province 1,Panchthar,37,0,7,0
2020-10-06,Province 1,Panchthar,37,0,7,0
2020-10-07,Province 1,Panchthar,37,0,7,0
2020-10-08,Province 1,Panchthar,39,0,7,0
2020-10-09,Province 1,Panchthar,39,0,7,0
2020-10-10,Province 1,Panchthar,39,0,7,0
2020-10-11,Province 1,Panchthar,39,0,7,0
2020-10-12,Province 1,Panchthar,41,0,7,0
2020-10-13,Province 1,Panchthar,42,0,7,0
2020-10-14,Province 1,Panchthar,43,0,7,0
2020-10-15,Province 1,Panchthar,44,0,7,0
2020-10-16,Province 1,Panchthar,44,0,7,0
2020-10-17,Province 1,Panchthar,44,0,7,0
2020-10-18,Province 1,Panchthar,44,0,7,0
2020-10-19,Province 1,Panchthar,47,0,7,0
2020-10-20,Province 1,Panchthar,47,0,7,0
2020-10-21,Province 1,Panchthar,50,0,7,0
2020-10-22,Province 1,Panchthar,51,0,7,0
2020-10-23,Province 1,Panchthar,51,0,7,0
2020-10-25,Province 1,Panchthar,51,0,7,0
2020-10-26,Province 1,Panchthar,51,0,7,0
2020-10-27,Province 1,Panchthar,52,0,7,0
2020-10-28,Province 1,Panchthar,52,0,7,0
2020-10-29,Province 1,Panchthar,52,0,7,0
2020-10-30,Province 1,Panchthar,53,0,7,0
2020-10-31,Province 1,Panchthar,54,0,7,0
2020-11-01,Province 1,Panchthar,54,0,7,0
2020-11-02,Province 1,Panchthar,54,0,7,0
2020-11-03,Province 1,Panchthar,55,0,7,0
2020-11-04,Province 1,Panchthar,70,0,7,0
2020-11-05,Province 1,Panchthar,70,0,7,0
2020-11-06,Province 1,Panchthar,70,0,7,0
2020-11-07,Province 1,Panchthar,70,0,7,0
2020-11-08,Province 1,Panchthar,72,0,7,0
2020-11-09,Province 1,Panchthar,79,0,7,0
2020-11-10,Province 1,Panchthar,82,0,7,0
2020-11-11,Province 1,Panchthar,102,0,7,0
2020-11-12,Province 1,Panchthar,102,0,7,0
2020-11-13,Province 1,Panchthar,106,0,7,0
2020-11-14,Province 1,Panchthar,106,0,7,0
2020-11-15,Province 1,Panchthar,106,0,7,0
2020-11-16,Province 1,Panchthar,106,0,7,0
2020-11-17,Province 1,Panchthar,111,0,7,0
2020-11-18,Province 1,Panchthar,111,0,7,0
2020-11-19,Province 1,Panchthar,124,0,7,0
2020-11-20,Province 1,Panchthar,125,0,7,0
2020-11-21,Province 1,Panchthar,125,0,7,0
2020-11-22,Province 1,Panchthar,126,0,7,0
2020-11-23,Province 1,Panchthar,127,0,7,0
2020-11-24,Province 1,Panchthar,130,0,2798,0
2020-11-25,Province 1,Panchthar,137,0,2798,0
2020-11-26,Province 1,Panchthar,140,0,2798,0
2020-11-27,Province 1,Panchthar,140,0,2798,0
2020-11-28,Province 1,Panchthar,148,0,2798,0
2020-11-29,Province 1,Panchthar,150,0,2798,0
2020-11-30,Province 1,Panchthar,152,0,2798,0
2020-12-01,Province 1,Panchthar,153,0,2798,0
2020-12-02,Province 1,Panchthar,153,0,2798,0
2020-12-03,Province 1,Panchthar,154,0,2798,0
2020-12-04,Province 1,Panchthar,155,0,2798,0
2020-12-05,Province 1,Panchthar,155,0,2798,0
2020-12-06,Province 1,Panchthar,155,0,2798,0
2020-12-07,Province 1,Panchthar,156,0,2798,0
2020-12-08,Province 1,Panchthar,160,1,2798,0
2020-12-09,Province 1,Panchthar,160,1,2798,0
2020-12-10,Province 1,Panchthar,161,1,2798,0
2020-12-11,Province 1,Panchthar,161,1,2798,0
2020-12-12,Province 1,Panchthar,161,1,2798,0
2020-12-13,Province 1,Panchthar,162,1,2798,0
2020-12-14,Province 1,Panchthar,164,1,2798,0
2020-12-15,Province 1,Panchthar,166,1,2798,0
2020-12-16,Province 1,Panchthar,167,1,,0
2020-12-17,Province 1,Panchthar,167,1,,0
2020-12-18,Province 1,Panchthar,167,1,,0
2020-12-19,Province 1,Panchthar,167,1,,0
2020-12-20,Province 1,Panchthar,167,1,,0
2020-12-21,Province 1,Panchthar,169,1,,0
2020-12-22,Province 1,Panchthar,169,1,,0
2020-12-23,Province 1,Panchthar,169,1,,0
2020-12-24,Province 1,Panchthar,170,1,,0
2020-12-25,Province 1,Panchthar,170,1,,0
2020-12-26,Province 1,Panchthar,170,1,,0
2020-12-27,Province 1,Panchthar,171,1,,0
2020-12-28,Province 1,Panchthar,171,1,,0
2020-12-29,Province 1,Panchthar,171,1,,0
